W,Q2,eps,phi,cos_th,cs,dcs
1.975,3.45,0.5833,22.5,-0.775,11.525,3.708
1.975,3.45,0.5833,67.5,-0.775,7.723,2.82
1.975,3.45,0.5833,112.5,-0.775,6.351,2.199
1.975,3.45,0.5833,157.5,-0.775,3.98,1.769
1.975,3.45,0.5833,-157.5,-0.525,4.908,1.718
1.975,3.45,0.5833,-112.5,-0.525,5.213,1.706
1.975,3.45,0.5833,-67.5,-0.525,7.422,2.256
1.975,3.45,0.5833,-22.5,-0.525,5.099,2.1
1.975,3.45,0.5833,22.5,-0.525,8.28,2.688
1.975,3.45,0.5833,67.5,-0.525,4.269,1.704
1.975,3.45,0.5833,112.5,-0.525,7.784,2.093
1.975,3.45,0.5833,157.5,-0.525,2.908,1.317
1.975,3.45,0.5833,-157.5,-0.3,6.708,2.205
1.975,3.45,0.5833,-112.5,-0.3,5.585,2.045
1.975,3.45,0.5833,-67.5,-0.3,7.207,2.587
1.975,3.45,0.5833,-22.5,-0.3,4.424,2.444
1.975,3.45,0.5833,22.5,-0.3,8.613,3.421
1.975,3.45,0.5833,67.5,-0.3,3.307,1.748
1.975,3.45,0.5833,112.5,-0.3,7.396,2.356
1.975,3.45,0.5833,157.5,-0.3,5.772,2.043
1.975,3.45,0.5833,-157.5,-0.1,13.293,2.857
1.975,3.45,0.5833,-112.5,-0.1,8.58,2.539
1.975,3.45,0.5833,-67.5,-0.1,9.128,2.582
1.975,3.45,0.5833,-22.5,-0.1,2.313,1.884
1.975,3.45,0.5833,22.5,-0.1,4.969,2.765
1.975,3.45,0.5833,67.5,-0.1,6.947,2.25
1.975,3.45,0.5833,112.5,-0.1,9.344,2.651
1.975,3.45,0.5833,157.5,-0.1,13.14,2.84
1.975,3.45,0.5833,-157.5,0.1,17.174,3.14
1.975,3.45,0.5833,-112.5,0.1,14.884,3.074
1.975,3.45,0.5833,-67.5,0.1,14.822,2.905
1.975,3.45,0.5833,-22.5,0.1,4.202,4.307
1.975,3.45,0.5833,22.5,0.1,7.787,5.872
1.975,3.45,0.5833,67.5,0.1,19.635,3.35
1.975,3.45,0.5833,112.5,0.1,12.911,2.861
1.975,3.45,0.5833,157.5,0.1,23.427,3.68
1.975,3.45,0.5833,-157.5,0.3,26.688,3.543
1.975,3.45,0.5833,-112.5,0.3,29.813,4.494
1.975,3.45,0.5833,-67.5,0.3,19.66,3.117
1.975,3.45,0.5833,-22.5,0.3,27.094,7.516
1.975,3.45,0.5833,22.5,0.3,38.47,8.988
1.975,3.45,0.5833,67.5,0.3,29.651,3.841
1.975,3.45,0.5833,112.5,0.3,29.945,4.504
1.975,3.45,0.5833,157.5,0.3,29.363,3.72
1.975,3.45,0.5833,-157.5,0.5,51.563,4.875
1.975,3.45,0.5833,-112.5,0.5,37.039,5.176
1.975,3.45,0.5833,-67.5,0.5,40.427,4.976
1.975,3.45,0.5833,-22.5,0.5,45.538,9.4
1.975,3.45,0.5833,22.5,0.5,34.649,8.176
1.975,3.45,0.5833,67.5,0.5,43.869,5.188
1.975,3.45,0.5833,112.5,0.5,42.369,5.543
1.975,3.45,0.5833,157.5,0.5,38.877,4.218
1.975,3.45,0.5833,-157.5,0.675,64.174,5.955
1.975,3.45,0.5833,-112.5,0.675,54.702,7.964
1.975,3.45,0.5833,-67.5,0.675,44.035,7.854
1.975,3.45,0.5833,-22.5,0.675,34.895,12.722
1.975,3.45,0.5833,22.5,0.675,35.052,12.751
1.975,3.45,0.5833,67.5,0.675,58.128,9.049
1.975,3.45,0.5833,112.5,0.675,42.854,7.036
1.975,3.45,0.5833,157.5,0.675,53.828,5.441
1.975,3.45,0.5833,-157.5,0.825,59.402,6.051
1.975,3.45,0.5833,-112.5,0.825,53.751,7.726
1.975,3.45,0.5833,-67.5,0.825,67.48,10.534
1.975,3.45,0.5833,-22.5,0.825,65.202,10.619
1.975,3.45,0.5833,22.5,0.825,62.236,10.369
1.975,3.45,0.5833,67.5,0.825,66.545,10.459
1.975,3.45,0.5833,112.5,0.825,78.636,9.374
1.975,3.45,0.5833,157.5,0.825,79.144,7.006
1.975,3.45,0.5833,-157.5,0.95,87.222,10.25
1.975,3.45,0.5833,-112.5,0.95,115.78,12.096
1.975,3.45,0.5833,-67.5,0.95,90.53,10.774
1.975,3.45,0.5833,-22.5,0.95,124.449,12.418
1.975,3.45,0.5833,22.5,0.95,133.054,12.852
1.975,3.45,0.5833,67.5,0.95,113.484,12.09
1.975,3.45,0.5833,112.5,0.95,105.505,11.535
1.975,3.45,0.5833,157.5,0.95,100.393,11.013
2.025,3.45,0.5616,-157.5,-0.775,1.752,1.288
2.025,3.45,0.5616,-112.5,-0.775,1.171,1.036
2.025,3.45,0.5616,-67.5,-0.775,4.565,2.331
2.025,3.45,0.5616,-22.5,-0.775,0.301,0.588
2.025,3.45,0.5616,22.5,-0.775,2.061,1.544
2.025,3.45,0.5616,67.5,-0.775,2.4,1.682
2.025,3.45,0.5616,112.5,-0.775,3.156,1.714
2.025,3.45,0.5616,157.5,-0.775,2.599,1.578
2.025,3.45,0.5616,-157.5,-0.525,0.871,0.733
2.025,3.45,0.5616,-112.5,-0.525,4.428,1.788
2.025,3.45,0.5616,-67.5,-0.525,1.679,1.195
2.025,3.45,0.5616,-22.5,-0.525,1.411,1.256
2.025,3.45,0.5616,22.5,-0.525,1.898,1.458
2.025,3.45,0.5616,67.5,-0.525,3.764,1.794
2.025,3.45,0.5616,112.5,-0.525,2.265,1.275
2.025,3.45,0.5616,157.5,-0.525,0.977,0.776
2.025,3.45,0.5616,-157.5,-0.3,5.474,1.944
2.025,3.45,0.5616,-112.5,-0.3,3.77,1.72
2.025,3.45,0.5616,-67.5,-0.3,4.265,2.071
2.025,3.45,0.5616,-22.5,-0.3,3.691,2.27
2.025,3.45,0.5616,22.5,-0.3,5.018,2.65
2.025,3.45,0.5616,67.5,-0.3,4.447,2.115
2.025,3.45,0.5616,112.5,-0.3,3.605,1.682
2.025,3.45,0.5616,157.5,-0.3,3.404,1.528
2.025,3.45,0.5616,-157.5,-0.1,12.163,2.653
2.025,3.45,0.5616,-112.5,-0.1,8.651,2.551
2.025,3.45,0.5616,-67.5,-0.1,8.804,2.611
2.025,3.45,0.5616,-22.5,-0.1,3.863,2.258
2.025,3.45,0.5616,22.5,-0.1,6.468,2.927
2.025,3.45,0.5616,67.5,-0.1,4.596,1.882
2.025,3.45,0.5616,112.5,-0.1,12.392,3.06
2.025,3.45,0.5616,157.5,-0.1,15.022,2.956
2.025,3.45,0.5616,-157.5,0.1,18.731,3.179
2.025,3.45,0.5616,-112.5,0.1,12.696,2.834
2.025,3.45,0.5616,-67.5,0.1,17.846,3.213
2.025,3.45,0.5616,-22.5,0.1,7.247,4.425
2.025,3.45,0.5616,22.5,0.1,12.975,5.937
2.025,3.45,0.5616,67.5,0.1,13.808,2.821
2.025,3.45,0.5616,112.5,0.1,16.986,3.285
2.025,3.45,0.5616,157.5,0.1,19.186,3.218
2.025,3.45,0.5616,-157.5,0.3,28.269,3.603
2.025,3.45,0.5616,-112.5,0.3,24.135,3.791
2.025,3.45,0.5616,-67.5,0.3,24.366,3.335
2.025,3.45,0.5616,-22.5,0.3,38.513,11.706
2.025,3.45,0.5616,22.5,0.3,19.234,8.209
2.025,3.45,0.5616,67.5,0.3,22.385,3.194
2.025,3.45,0.5616,112.5,0.3,27.153,4.025
2.025,3.45,0.5616,157.5,0.3,26.06,3.456
2.025,3.45,0.5616,-157.5,0.5,37.827,4.05
2.025,3.45,0.5616,-112.5,0.5,35.033,4.889
2.025,3.45,0.5616,-67.5,0.5,37.115,4.407
2.025,3.45,0.5616,-22.5,0.5,30.526,7.382
2.025,3.45,0.5616,22.5,0.5,25.783,6.774
2.025,3.45,0.5616,67.5,0.5,33.516,4.183
2.025,3.45,0.5616,112.5,0.5,39.287,5.183
2.025,3.45,0.5616,157.5,0.5,38.368,4.08
2.025,3.45,0.5616,-157.5,0.675,52.795,5.361
2.025,3.45,0.5616,-112.5,0.675,47.783,7.332
2.025,3.45,0.5616,-67.5,0.675,45.304,7.602
2.025,3.45,0.5616,-22.5,0.675,17.057,9.501
2.025,3.45,0.5616,22.5,0.675,62.414,18.371
2.025,3.45,0.5616,67.5,0.675,45.866,7.65
2.025,3.45,0.5616,112.5,0.675,65.082,8.581
2.025,3.45,0.5616,157.5,0.675,50.6,5.246
2.025,3.45,0.5616,-157.5,0.825,63.765,6.367
2.025,3.45,0.5616,-112.5,0.825,64.087,8.525
2.025,3.45,0.5616,-67.5,0.825,68.811,11.736
2.025,3.45,0.5616,-22.5,0.825,48.974,10.416
2.025,3.45,0.5616,22.5,0.825,45.609,10.046
2.025,3.45,0.5616,67.5,0.825,86.291,13.174
2.025,3.45,0.5616,112.5,0.825,52.447,7.701
2.025,3.45,0.5616,157.5,0.825,56.423,5.982
2.025,3.45,0.5616,-157.5,0.95,93.938,9.98
2.025,3.45,0.5616,-112.5,0.95,119.215,12.034
2.025,3.45,0.5616,-67.5,0.95,123.532,13.124
2.025,3.45,0.5616,-22.5,0.95,110.475,12.331
2.025,3.45,0.5616,22.5,0.95,94.685,11.396
2.025,3.45,0.5616,67.5,0.95,106.282,12.154
2.025,3.45,0.5616,112.5,0.95,95.596,10.752
2.025,3.45,0.5616,157.5,0.95,95.955,10.089
2.075,3.45,0.5394,-157.5,-0.775,0.238,0.493
2.075,3.45,0.5394,-112.5,-0.775,0.869,0.823
2.075,3.45,0.5394,-67.5,-0.775,1.6,1.317
2.075,3.45,0.5394,-22.5,-0.775,0.958,0.935
2.075,3.45,0.5394,22.5,-0.775,0.738,0.82
2.075,3.45,0.5394,67.5,-0.775,2.16,1.534
2.075,3.45,0.5394,112.5,-0.775,1.015,0.89
2.075,3.45,0.5394,157.5,-0.775,0.729,0.869
2.075,3.45,0.5394,-157.5,-0.525,0.47,0.58
2.075,3.45,0.5394,-112.5,-0.525,0.962,0.884
2.075,3.45,0.5394,-67.5,-0.525,1.025,1.068
2.075,3.45,0.5394,-22.5,-0.525,1.444,1.33
2.075,3.45,0.5394,22.5,-0.525,0.895,1.046
2.075,3.45,0.5394,67.5,-0.525,1.338,1.22
2.075,3.45,0.5394,112.5,-0.525,2.205,1.341
2.075,3.45,0.5394,157.5,-0.525,1.339,0.982
2.075,3.45,0.5394,-157.5,-0.3,6.345,2.31
2.075,3.45,0.5394,-112.5,-0.3,4.56,1.794
2.075,3.45,0.5394,-67.5,-0.3,5.128,2.286
2.075,3.45,0.5394,-22.5,-0.3,2.179,1.527
2.075,3.45,0.5394,22.5,-0.3,1.397,1.222
2.075,3.45,0.5394,67.5,-0.3,2.408,1.563
2.075,3.45,0.5394,112.5,-0.3,4.048,1.69
2.075,3.45,0.5394,157.5,-0.3,7.326,2.485
2.075,3.45,0.5394,-157.5,-0.1,14.114,2.612
2.075,3.45,0.5394,-112.5,-0.1,9.154,2.324
2.075,3.45,0.5394,-67.5,-0.1,6.746,2.123
2.075,3.45,0.5394,-22.5,-0.1,3.792,1.888
2.075,3.45,0.5394,22.5,-0.1,5.153,2.203
2.075,3.45,0.5394,67.5,-0.1,5.722,1.954
2.075,3.45,0.5394,112.5,-0.1,7.254,2.066
2.075,3.45,0.5394,157.5,-0.1,11.846,2.385
2.075,3.45,0.5394,-157.5,0.1,15.887,2.858
2.075,3.45,0.5394,-112.5,0.1,10.713,2.455
2.075,3.45,0.5394,-67.5,0.1,10.13,2.41
2.075,3.45,0.5394,-22.5,0.1,5.667,2.976
2.075,3.45,0.5394,22.5,0.1,9.162,3.793
2.075,3.45,0.5394,67.5,0.1,10.785,2.488
2.075,3.45,0.5394,112.5,0.1,15.362,2.948
2.075,3.45,0.5394,157.5,0.1,13.726,2.651
2.075,3.45,0.5394,-157.5,0.3,18.876,2.824
2.075,3.45,0.5394,-112.5,0.3,21.395,3.343
2.075,3.45,0.5394,-67.5,0.3,16.753,2.675
2.075,3.45,0.5394,-22.5,0.3,5.861,4.927
2.075,3.45,0.5394,22.5,0.3,9.579,6.311
2.075,3.45,0.5394,67.5,0.3,17.466,2.732
2.075,3.45,0.5394,112.5,0.3,18.023,3.064
2.075,3.45,0.5394,157.5,0.3,18.083,2.763
2.075,3.45,0.5394,-157.5,0.5,32.44,3.743
2.075,3.45,0.5394,-112.5,0.5,24.076,4.016
2.075,3.45,0.5394,-67.5,0.5,30.862,3.87
2.075,3.45,0.5394,-22.5,0.5,26.92,7.543
2.075,3.45,0.5394,22.5,0.5,26.603,7.497
2.075,3.45,0.5394,67.5,0.5,24.51,3.441
2.075,3.45,0.5394,112.5,0.5,37.569,5.035
2.075,3.45,0.5394,157.5,0.5,31.572,3.691
2.075,3.45,0.5394,-157.5,0.675,49.444,5.249
2.075,3.45,0.5394,-112.5,0.675,43.382,7.114
2.075,3.45,0.5394,-67.5,0.675,29.688,5.671
2.075,3.45,0.5394,-22.5,0.675,28.21,11.813
2.075,3.45,0.5394,22.5,0.675,17.752,9.348
2.075,3.45,0.5394,67.5,0.675,40.001,6.598
2.075,3.45,0.5394,112.5,0.675,37.674,6.623
2.075,3.45,0.5394,157.5,0.675,34.367,4.36
2.075,3.45,0.5394,-157.5,0.825,56.635,6.119
2.075,3.45,0.5394,-112.5,0.825,61.26,8.241
2.075,3.45,0.5394,-67.5,0.825,62.722,11.466
2.075,3.45,0.5394,-22.5,0.825,44.141,11.512
2.075,3.45,0.5394,22.5,0.825,44.149,11.513
2.075,3.45,0.5394,67.5,0.825,53.669,10.592
2.075,3.45,0.5394,112.5,0.825,59.372,8.111
2.075,3.45,0.5394,157.5,0.825,62.702,6.445
2.075,3.45,0.5394,-157.5,0.95,84.836,8.945
2.075,3.45,0.5394,-112.5,0.95,111.07,11.245
2.075,3.45,0.5394,-67.5,0.95,114.079,13.346
2.075,3.45,0.5394,-22.5,0.95,82.902,10.933
2.075,3.45,0.5394,22.5,0.95,80.948,10.801
2.075,3.45,0.5394,67.5,0.95,94.667,12.135
2.075,3.45,0.5394,112.5,0.95,104.896,10.921
2.075,3.45,0.5394,157.5,0.95,88.107,9.119
2.125,3.45,0.5145,-157.5,-0.775,0.143,0.379
2.125,3.45,0.5145,-112.5,-0.775,0.295,0.68
2.125,3.45,0.5145,-67.5,-0.775,0.467,1.006
2.125,3.45,0.5145,-22.5,-0.775,0.794,1.561
2.125,3.45,0.5145,22.5,-0.775,0.553,1.303
2.125,3.45,0.5145,67.5,-0.775,0.643,1.18
2.125,3.45,0.5145,112.5,-0.775,0.336,0.726
2.125,3.45,0.5145,157.5,-0.775,0.334,0.586
2.125,3.45,0.5145,-157.5,-0.525,0.941,0.84
2.125,3.45,0.5145,-112.5,-0.525,1.888,1.268
2.125,3.45,0.5145,-67.5,-0.525,1.325,1.19
2.125,3.45,0.5145,-22.5,-0.525,0.44,0.724
2.125,3.45,0.5145,22.5,-0.525,0.218,0.51
2.125,3.45,0.5145,67.5,-0.525,1.379,1.214
2.125,3.45,0.5145,112.5,-0.525,2.348,1.416
2.125,3.45,0.5145,157.5,-0.525,1.301,0.989
2.125,3.45,0.5145,-157.5,-0.3,5.769,1.846
2.125,3.45,0.5145,-112.5,-0.3,2.837,1.36
2.125,3.45,0.5145,-67.5,-0.3,3.186,1.699
2.125,3.45,0.5145,-22.5,-0.3,2.727,1.597
2.125,3.45,0.5145,22.5,-0.3,0.897,0.914
2.125,3.45,0.5145,67.5,-0.3,2.307,1.444
2.125,3.45,0.5145,112.5,-0.3,5.453,1.893
2.125,3.45,0.5145,157.5,-0.3,5.655,1.827
2.125,3.45,0.5145,-157.5,-0.1,6.995,1.928
2.125,3.45,0.5145,-112.5,-0.1,5.336,1.784
2.125,3.45,0.5145,-67.5,-0.1,4.073,1.692
2.125,3.45,0.5145,-22.5,-0.1,2.854,1.562
2.125,3.45,0.5145,22.5,-0.1,2.59,1.487
2.125,3.45,0.5145,67.5,-0.1,3.967,1.67
2.125,3.45,0.5145,112.5,-0.1,4.529,1.643
2.125,3.45,0.5145,157.5,-0.1,8.854,2.175
2.125,3.45,0.5145,-157.5,0.1,10.233,2.202
2.125,3.45,0.5145,-112.5,0.1,10.833,2.367
2.125,3.45,0.5145,-67.5,0.1,7.223,2.062
2.125,3.45,0.5145,-22.5,0.1,7.077,2.839
2.125,3.45,0.5145,22.5,0.1,7.711,2.965
2.125,3.45,0.5145,67.5,0.1,10.623,2.507
2.125,3.45,0.5145,112.5,0.1,9.693,2.237
2.125,3.45,0.5145,157.5,0.1,10.583,2.24
2.125,3.45,0.5145,-157.5,0.3,16.401,2.552
2.125,3.45,0.5145,-112.5,0.3,11.5,2.37
2.125,3.45,0.5145,-67.5,0.3,14.253,2.586
2.125,3.45,0.5145,-22.5,0.3,8.513,5.909
2.125,3.45,0.5145,22.5,0.3,16.265,8.202
2.125,3.45,0.5145,67.5,0.3,14.483,2.608
2.125,3.45,0.5145,112.5,0.3,12.764,2.499
2.125,3.45,0.5145,157.5,0.3,15.981,2.519
2.125,3.45,0.5145,-157.5,0.5,26.837,3.322
2.125,3.45,0.5145,-112.5,0.5,19.742,3.61
2.125,3.45,0.5145,-67.5,0.5,20.724,3.079
2.125,3.45,0.5145,-22.5,0.5,11.33,5.765
2.125,3.45,0.5145,22.5,0.5,7.76,4.764
2.125,3.45,0.5145,67.5,0.5,25.546,3.425
2.125,3.45,0.5145,112.5,0.5,21.419,3.762
2.125,3.45,0.5145,157.5,0.5,28.962,3.454
2.125,3.45,0.5145,-157.5,0.675,35.801,4.535
2.125,3.45,0.5145,-112.5,0.675,37.747,6.558
2.125,3.45,0.5145,-67.5,0.675,39.001,6.307
2.125,3.45,0.5145,-22.5,0.675,14.006,7.71
2.125,3.45,0.5145,22.5,0.675,40.523,13.208
2.125,3.45,0.5145,67.5,0.675,32.283,5.728
2.125,3.45,0.5145,112.5,0.675,35.118,6.322
2.125,3.45,0.5145,157.5,0.675,36.057,4.552
2.125,3.45,0.5145,-157.5,0.825,53.274,5.742
2.125,3.45,0.5145,-112.5,0.825,60.758,8.128
2.125,3.45,0.5145,-67.5,0.825,55.007,11.19
2.125,3.45,0.5145,-22.5,0.825,44.455,13.484
2.125,3.45,0.5145,22.5,0.825,23.273,9.711
2.125,3.45,0.5145,67.5,0.825,33.903,8.754
2.125,3.45,0.5145,112.5,0.825,54.8,7.713
2.125,3.45,0.5145,157.5,0.825,56.403,5.912
2.125,3.45,0.5145,-157.5,0.95,89.282,9.008
2.125,3.45,0.5145,-112.5,0.95,110.486,11.753
2.125,3.45,0.5145,-67.5,0.95,92.668,13.365
2.125,3.45,0.5145,-22.5,0.95,95.578,12.682
2.125,3.45,0.5145,22.5,0.95,93.717,12.556
2.125,3.45,0.5145,67.5,0.95,105.215,14.258
2.125,3.45,0.5145,112.5,0.95,108.779,11.66
2.125,3.45,0.5145,157.5,0.95,85.228,8.797
2.175,3.45,0.4841,-157.5,-0.775,0.013,0.058
2.175,3.45,0.4841,-112.5,-0.775,0.199,0.576
2.175,3.45,0.4841,-67.5,-0.775,0.233,0.674
2.175,3.45,0.4841,-22.5,-0.775,0.126,0.624
2.175,3.45,0.4841,22.5,-0.775,0.383,1.089
2.175,3.45,0.4841,67.5,-0.775,0.266,0.719
2.175,3.45,0.4841,112.5,-0.775,0.136,0.477
2.175,3.45,0.4841,157.5,-0.775,0.022,0.078
2.175,3.45,0.4841,-157.5,-0.525,0.256,0.442
2.175,3.45,0.4841,-112.5,-0.525,0.519,0.664
2.175,3.45,0.4841,-67.5,-0.525,1.366,1.213
2.175,3.45,0.4841,-22.5,-0.525,0.734,1.051
2.175,3.45,0.4841,22.5,-0.525,0.69,1.019
2.175,3.45,0.4841,67.5,-0.525,0.573,0.785
2.175,3.45,0.4841,112.5,-0.525,1.301,1.054
2.175,3.45,0.4841,157.5,-0.525,0.404,0.556
2.175,3.45,0.4841,-157.5,-0.3,5.938,2.055
2.175,3.45,0.4841,-112.5,-0.3,1.825,1.02
2.175,3.45,0.4841,-67.5,-0.3,1.09,0.943
2.175,3.45,0.4841,-22.5,-0.3,3.388,1.818
2.175,3.45,0.4841,22.5,-0.3,2.977,1.703
2.175,3.45,0.4841,67.5,-0.3,3.542,1.705
2.175,3.45,0.4841,112.5,-0.3,2.196,1.119
2.175,3.45,0.4841,157.5,-0.3,5.967,2.06
2.175,3.45,0.4841,-157.5,-0.1,3.315,1.418
2.175,3.45,0.4841,-112.5,-0.1,2.877,1.343
2.175,3.45,0.4841,-67.5,-0.1,2.44,1.408
2.175,3.45,0.4841,-22.5,-0.1,3.777,1.838
2.175,3.45,0.4841,22.5,-0.1,1.925,1.31
2.175,3.45,0.4841,67.5,-0.1,4.034,1.813
2.175,3.45,0.4841,112.5,-0.1,3.511,1.484
2.175,3.45,0.4841,157.5,-0.1,4.438,1.643
2.175,3.45,0.4841,-157.5,0.1,5.578,1.77
2.175,3.45,0.4841,-112.5,0.1,6.476,1.892
2.175,3.45,0.4841,-67.5,0.1,4.773,1.789
2.175,3.45,0.4841,-22.5,0.1,4.863,2.244
2.175,3.45,0.4841,22.5,0.1,3.532,1.91
2.175,3.45,0.4841,67.5,0.1,8.263,2.361
2.175,3.45,0.4841,112.5,0.1,6.29,1.864
2.175,3.45,0.4841,157.5,0.1,8.967,2.253
2.175,3.45,0.4841,-157.5,0.3,12.909,2.461
2.175,3.45,0.4841,-112.5,0.3,14.12,2.728
2.175,3.45,0.4841,-67.5,0.3,14.574,2.805
2.175,3.45,0.4841,-22.5,0.3,4.655,3.601
2.175,3.45,0.4841,22.5,0.3,11.214,5.614
2.175,3.45,0.4841,67.5,0.3,7.76,2.038
2.175,3.45,0.4841,112.5,0.3,11.49,2.457
2.175,3.45,0.4841,157.5,0.3,13.917,2.557
2.175,3.45,0.4841,-157.5,0.5,19.691,2.977
2.175,3.45,0.4841,-112.5,0.5,15.567,3.364
2.175,3.45,0.4841,-67.5,0.5,18.903,3.146
2.175,3.45,0.4841,-22.5,0.5,7.792,6.198
2.175,3.45,0.4841,22.5,0.5,18.207,9.513
2.175,3.45,0.4841,67.5,0.5,21.623,3.368
2.175,3.45,0.4841,112.5,0.5,26.219,4.382
2.175,3.45,0.4841,157.5,0.5,25.186,3.376
2.175,3.45,0.4841,-157.5,0.675,36.56,4.848
2.175,3.45,0.4841,-112.5,0.675,36.208,6.481
2.175,3.45,0.4841,-67.5,0.675,31.654,5.357
2.175,3.45,0.4841,-22.5,0.675,18.463,8.608
2.175,3.45,0.4841,22.5,0.675,11.839,6.88
2.175,3.45,0.4841,67.5,0.675,40.735,6.094
2.175,3.45,0.4841,112.5,0.675,41.78,6.97
2.175,3.45,0.4841,157.5,0.675,35.856,4.801
2.175,3.45,0.4841,-157.5,0.825,50.802,5.835
2.175,3.45,0.4841,-112.5,0.825,51.231,8.036
2.175,3.45,0.4841,-67.5,0.825,32.999,9.219
2.175,3.45,0.4841,-22.5,0.825,25.548,13.39
2.175,3.45,0.4841,22.5,0.825,21.176,12.179
2.175,3.45,0.4841,67.5,0.825,80.903,14.543
2.175,3.45,0.4841,112.5,0.825,48.697,7.832
2.175,3.45,0.4841,157.5,0.825,55.972,6.131
2.175,3.45,0.4841,-157.5,0.95,89.544,9.295
2.175,3.45,0.4841,-112.5,0.95,102.329,12.449
2.175,3.45,0.4841,-67.5,0.95,121.659,17.213
2.175,3.45,0.4841,-22.5,0.95,70.881,11.748
2.175,3.45,0.4841,22.5,0.95,76.837,12.239
2.175,3.45,0.4841,67.5,0.95,109.89,16.342
2.175,3.45,0.4841,112.5,0.95,103.077,12.495
2.175,3.45,0.4841,157.5,0.95,74.578,8.469
