W,Q2,eps,phi,cos_th,cs,dcs
2.175,2.6,0.6113,-67.5,-0.1,2.563,1.576
2.175,2.6,0.6113,-22.5,-0.1,3.355,2.085
2.175,2.6,0.6113,22.5,-0.1,3.465,2.119
2.175,2.6,0.6113,67.5,-0.1,3.595,1.868
2.175,2.6,0.6113,112.5,-0.1,2.962,1.491
2.175,2.6,0.6113,157.5,-0.1,2.908,1.466
2.175,2.6,0.6113,-157.5,0.1,6.444,1.893
2.175,2.6,0.6113,-112.5,0.1,3.88,1.572
2.175,2.6,0.6113,-67.5,0.1,5.084,2.015
2.175,2.6,0.6113,-22.5,0.1,7.741,3.001
2.175,2.6,0.6113,22.5,0.1,3.941,2.138
2.175,2.6,0.6113,67.5,0.1,6.945,2.357
2.175,2.6,0.6113,112.5,0.1,3.972,1.591
2.175,2.6,0.6113,157.5,0.1,6.286,1.87
2.175,2.6,0.6113,-157.5,0.3,5.253,1.912
2.175,2.6,0.6113,-112.5,0.3,6.678,2.274
2.175,2.6,0.6113,-67.5,0.3,6.832,2.233
2.175,2.6,0.6113,-22.5,0.3,7.397,5.33
2.175,2.6,0.6113,22.5,0.3,6.716,5.078
2.175,2.6,0.6113,67.5,0.3,6.02,2.095
2.175,2.6,0.6113,112.5,0.3,5.216,2.009
2.175,2.6,0.6113,157.5,0.3,6.581,2.141
2.175,2.6,0.6113,-157.5,0.5,11.384,2.834
2.175,2.6,0.6113,-112.5,0.5,9.274,2.932
2.175,2.6,0.6113,-67.5,0.5,8.717,2.487
2.175,2.6,0.6113,-22.5,0.5,3.064,3.945
2.175,2.6,0.6113,22.5,0.5,8.891,6.729
2.175,2.6,0.6113,67.5,0.5,9.543,2.603
2.175,2.6,0.6113,112.5,0.5,9.974,3.041
2.175,2.6,0.6113,157.5,0.5,11.95,2.904
2.175,2.6,0.6113,-157.5,0.675,11.557,3.422
2.175,2.6,0.6113,-112.5,0.675,6.956,3.747
2.175,2.6,0.6113,-67.5,0.675,11.81,4.17
2.175,2.6,0.6113,-22.5,0.675,7.339,6.511
2.175,2.6,0.6113,22.5,0.675,5.174,5.464
2.175,2.6,0.6113,67.5,0.675,9.721,3.782
2.175,2.6,0.6113,112.5,0.675,7.513,3.894
2.175,2.6,0.6113,157.5,0.675,10.79,3.306
2.175,2.6,0.6113,-157.5,0.825,17.815,4.309
2.175,2.6,0.6113,-112.5,0.825,17.764,6.249
2.175,2.6,0.6113,-67.5,0.825,13.996,7.002
2.175,2.6,0.6113,-22.5,0.825,0,0
2.175,2.6,0.6113,22.5,0.825,12.742,8.911
2.175,2.6,0.6113,67.5,0.825,15.722,7.423
2.175,2.6,0.6113,112.5,0.825,17.842,6.263
2.175,2.6,0.6113,157.5,0.825,17.481,4.268
2.175,2.6,0.6113,-157.5,0.95,24.34,6.411
2.175,2.6,0.6113,-112.5,0.95,18.593,6.184
2.175,2.6,0.6113,-67.5,0.95,24.086,8.184
2.175,2.6,0.6113,-22.5,0.95,22.6,7.857
2.175,2.6,0.6113,22.5,0.95,27.415,8.658
2.175,2.6,0.6113,67.5,0.95,21.213,7.679
2.175,2.6,0.6113,112.5,0.95,22.126,6.748
2.175,2.6,0.6113,157.5,0.95,23.834,6.344
2.225,2.6,0.5833,-157.5,-0.775,2.02,1.101
2.225,2.6,0.5833,-112.5,-0.775,2.349,1.164
2.225,2.6,0.5833,-67.5,-0.775,2.261,1.286
2.225,2.6,0.5833,-22.5,-0.775,2.73,1.488
2.225,2.6,0.5833,22.5,-0.775,1.908,1.242
2.225,2.6,0.5833,67.5,-0.775,2.249,1.282
2.225,2.6,0.5833,112.5,-0.775,1.647,0.973
2.225,2.6,0.5833,157.5,-0.775,2.657,1.267
2.225,2.6,0.5833,-157.5,-0.525,0.835,0.597
2.225,2.6,0.5833,-112.5,-0.525,0.912,0.584
2.225,2.6,0.5833,-67.5,-0.525,3.982,1.472
2.225,2.6,0.5833,-22.5,-0.525,1.151,0.85
2.225,2.6,0.5833,22.5,-0.525,1.668,1.024
2.225,2.6,0.5833,67.5,-0.525,2.872,1.248
2.225,2.6,0.5833,112.5,-0.525,1.613,0.778
2.225,2.6,0.5833,157.5,-0.525,2.079,0.945
2.225,2.6,0.5833,-157.5,-0.3,3.296,1.577
2.225,2.6,0.5833,-112.5,-0.3,2.486,1.283
2.225,2.6,0.5833,-67.5,-0.3,2.591,1.543
2.225,2.6,0.5833,-22.5,-0.3,0.54,0.669
2.225,2.6,0.5833,22.5,-0.3,2.221,1.359
2.225,2.6,0.5833,67.5,-0.3,2.376,1.478
2.225,2.6,0.5833,112.5,-0.3,2.973,1.403
2.225,2.6,0.5833,157.5,-0.3,2.314,1.32
2.225,2.6,0.5833,-157.5,-0.1,3.554,1.495
2.225,2.6,0.5833,-112.5,-0.1,1.998,1.205
2.225,2.6,0.5833,-67.5,-0.1,2.176,1.435
2.225,2.6,0.5833,-22.5,-0.1,2.416,1.698
2.225,2.6,0.5833,22.5,-0.1,2.501,1.728
2.225,2.6,0.5833,67.5,-0.1,1.372,1.139
2.225,2.6,0.5833,112.5,-0.1,1.868,1.165
2.225,2.6,0.5833,157.5,-0.1,2.245,1.187
2.225,2.6,0.5833,-157.5,0.1,4.487,1.27
2.225,2.6,0.5833,-112.5,0.1,6.298,1.936
2.225,2.6,0.5833,-67.5,0.1,3.133,1.48
2.225,2.6,0.5833,-22.5,0.1,5.748,2.249
2.225,2.6,0.5833,22.5,0.1,6.691,2.428
2.225,2.6,0.5833,67.5,0.1,5.091,1.888
2.225,2.6,0.5833,112.5,0.1,2.364,1.184
2.225,2.6,0.5833,157.5,0.1,4.891,1.326
2.225,2.6,0.5833,-157.5,0.3,5.886,2.048
2.225,2.6,0.5833,-112.5,0.3,5.236,1.982
2.225,2.6,0.5833,-67.5,0.3,4.102,1.784
2.225,2.6,0.5833,-22.5,0.3,4.194,3.128
2.225,2.6,0.5833,22.5,0.3,5.341,3.531
2.225,2.6,0.5833,67.5,0.3,5.134,1.997
2.225,2.6,0.5833,112.5,0.3,6.521,2.212
2.225,2.6,0.5833,157.5,0.3,6.394,2.134
2.225,2.6,0.5833,-157.5,0.5,6.353,2.313
2.225,2.6,0.5833,-112.5,0.5,5.57,2.473
2.225,2.6,0.5833,-67.5,0.5,6.39,2.314
2.225,2.6,0.5833,-22.5,0.5,4.417,6.547
2.225,2.6,0.5833,22.5,0.5,3.985,6.218
2.225,2.6,0.5833,67.5,0.5,5.351,2.117
2.225,2.6,0.5833,112.5,0.5,6.547,2.681
2.225,2.6,0.5833,157.5,0.5,7.517,2.517
2.225,2.6,0.5833,-157.5,0.675,9.591,3.215
2.225,2.6,0.5833,-112.5,0.675,9.815,4.557
2.225,2.6,0.5833,-67.5,0.675,7.816,3.231
2.225,2.6,0.5833,-22.5,0.675,5.252,5.665
2.225,2.6,0.5833,22.5,0.675,4.451,5.214
2.225,2.6,0.5833,67.5,0.675,9.318,3.529
2.225,2.6,0.5833,112.5,0.675,9.915,4.58
2.225,2.6,0.5833,157.5,0.675,8.788,3.077
2.225,2.6,0.5833,-157.5,0.825,18.042,4.497
2.225,2.6,0.5833,-112.5,0.825,12.78,5.183
2.225,2.6,0.5833,-67.5,0.825,9.927,5.636
2.225,2.6,0.5833,-22.5,0.825,6.94,8.66
2.225,2.6,0.5833,22.5,0.825,8.429,9.545
2.225,2.6,0.5833,67.5,0.825,15.281,6.998
2.225,2.6,0.5833,112.5,0.825,16.32,5.859
2.225,2.6,0.5833,157.5,0.825,18.129,4.508
2.225,2.6,0.5833,-157.5,0.95,18.957,5.569
2.225,2.6,0.5833,-112.5,0.95,19.767,6.465
2.225,2.6,0.5833,-67.5,0.95,21.805,8.722
2.225,2.6,0.5833,-22.5,0.95,21.035,7.977
2.225,2.6,0.5833,22.5,0.95,18.203,7.419
2.225,2.6,0.5833,67.5,0.95,24.795,9.303
2.225,2.6,0.5833,112.5,0.95,24.17,7.15
2.225,2.6,0.5833,157.5,0.95,20.737,5.825
2.275,2.6,0.5516,-157.5,-0.775,1.146,0.677
2.275,2.6,0.5516,-112.5,-0.775,1.43,0.815
2.275,2.6,0.5516,-67.5,-0.775,1.947,1.237
2.275,2.6,0.5516,-22.5,-0.775,2.736,1.366
2.275,2.6,0.5516,22.5,-0.775,1.804,1.107
2.275,2.6,0.5516,67.5,-0.775,2.63,1.441
2.275,2.6,0.5516,112.5,-0.775,2.938,1.178
2.275,2.6,0.5516,157.5,-0.775,2.383,0.99
2.275,2.6,0.5516,-157.5,-0.525,1.695,0.874
2.275,2.6,0.5516,-112.5,-0.525,1.919,0.907
2.275,2.6,0.5516,-67.5,-0.525,2.54,1.172
2.275,2.6,0.5516,-22.5,-0.525,2.325,1.351
2.275,2.6,0.5516,22.5,-0.525,2.013,1.256
2.275,2.6,0.5516,67.5,-0.525,2.706,1.21
2.275,2.6,0.5516,112.5,-0.525,1.909,0.904
2.275,2.6,0.5516,157.5,-0.525,1.377,0.787
2.275,2.6,0.5516,-157.5,-0.3,1.601,0.892
2.275,2.6,0.5516,-112.5,-0.3,2.047,1.166
2.275,2.6,0.5516,-67.5,-0.3,0.554,0.733
2.275,2.6,0.5516,-22.5,-0.3,0.643,0.831
2.275,2.6,0.5516,22.5,-0.3,1.408,1.231
2.275,2.6,0.5516,67.5,-0.3,0.862,0.915
2.275,2.6,0.5516,112.5,-0.3,1.606,1.032
2.275,2.6,0.5516,157.5,-0.3,2.589,1.137
2.275,2.6,0.5516,-157.5,-0.1,2.489,1.461
2.275,2.6,0.5516,-112.5,-0.1,1.861,1.283
2.275,2.6,0.5516,-67.5,-0.1,1.999,1.552
2.275,2.6,0.5516,-22.5,-0.1,1.148,1.215
2.275,2.6,0.5516,22.5,-0.1,2.149,1.664
2.275,2.6,0.5516,67.5,-0.1,1.23,1.217
2.275,2.6,0.5516,112.5,-0.1,1.851,1.28
2.275,2.6,0.5516,157.5,-0.1,2.068,1.331
2.275,2.6,0.5516,-157.5,0.1,4.361,1.857
2.275,2.6,0.5516,-112.5,0.1,2.063,1.242
2.275,2.6,0.5516,-67.5,0.1,2.866,1.61
2.275,2.6,0.5516,-22.5,0.1,2.162,1.554
2.275,2.6,0.5516,22.5,0.1,2.462,1.658
2.275,2.6,0.5516,67.5,0.1,2.472,1.495
2.275,2.6,0.5516,112.5,0.1,2.448,1.353
2.275,2.6,0.5516,157.5,0.1,1.691,1.154
2.275,2.6,0.5516,-157.5,0.3,4.603,1.912
2.275,2.6,0.5516,-112.5,0.3,3.52,1.634
2.275,2.6,0.5516,-67.5,0.3,3.366,1.704
2.275,2.6,0.5516,-22.5,0.3,2.112,2.014
2.275,2.6,0.5516,22.5,0.3,3.668,2.655
2.275,2.6,0.5516,67.5,0.3,3.513,1.74
2.275,2.6,0.5516,112.5,0.3,4.239,1.793
2.275,2.6,0.5516,157.5,0.3,5.142,2.022
2.275,2.6,0.5516,-157.5,0.5,6.789,2.377
2.275,2.6,0.5516,-112.5,0.5,5.207,2.375
2.275,2.6,0.5516,-67.5,0.5,6.09,2.356
2.275,2.6,0.5516,-22.5,0.5,8.627,9.784
2.275,2.6,0.5516,22.5,0.5,5.607,7.882
2.275,2.6,0.5516,67.5,0.5,5.199,2.176
2.275,2.6,0.5516,112.5,0.5,6.138,2.579
2.275,2.6,0.5516,157.5,0.5,5.904,2.216
2.275,2.6,0.5516,-157.5,0.675,12.787,3.493
2.275,2.6,0.5516,-112.5,0.675,7.679,3.786
2.275,2.6,0.5516,-67.5,0.675,12.473,3.893
2.275,2.6,0.5516,-22.5,0.675,5.292,5.838
2.275,2.6,0.5516,22.5,0.675,9.729,7.922
2.275,2.6,0.5516,67.5,0.675,10.553,3.579
2.275,2.6,0.5516,112.5,0.675,8.51,3.986
2.275,2.6,0.5516,157.5,0.675,14.375,3.704
2.275,2.6,0.5516,-157.5,0.825,22.357,4.938
2.275,2.6,0.5516,-112.5,0.825,19.965,6.196
2.275,2.6,0.5516,-67.5,0.825,18.677,7.27
2.275,2.6,0.5516,-22.5,0.825,19.701,15.53
2.275,2.6,0.5516,22.5,0.825,21.376,16.181
2.275,2.6,0.5516,67.5,0.825,21.905,7.877
2.275,2.6,0.5516,112.5,0.825,14.66,5.306
2.275,2.6,0.5516,157.5,0.825,17.894,4.415
2.275,2.6,0.5516,-157.5,0.95,34.561,6.735
2.275,2.6,0.5516,-112.5,0.95,36.453,8.547
2.275,2.6,0.5516,-67.5,0.95,33.68,10.955
2.275,2.6,0.5516,-22.5,0.95,25.835,8.405
2.275,2.6,0.5516,22.5,0.95,33.685,9.605
2.275,2.6,0.5516,67.5,0.95,32.386,10.741
2.275,2.6,0.5516,112.5,0.95,36.769,8.585
2.275,2.6,0.5516,157.5,0.95,30.375,6.311
2.325,2.6,0.5195,-157.5,-0.775,1.095,0.736
2.325,2.6,0.5195,-112.5,-0.775,1.228,0.817
2.325,2.6,0.5195,-67.5,-0.775,0.999,0.882
2.325,2.6,0.5195,-22.5,-0.775,0.756,0.833
2.325,2.6,0.5195,22.5,-0.775,0.694,0.797
2.325,2.6,0.5195,67.5,-0.775,2.08,1.278
2.325,2.6,0.5195,112.5,-0.775,1.721,0.971
2.325,2.6,0.5195,157.5,-0.775,1.286,0.802
2.325,2.6,0.5195,-157.5,-0.525,0.783,0.541
2.325,2.6,0.5195,-112.5,-0.525,0.792,0.581
2.325,2.6,0.5195,-67.5,-0.525,1.111,0.815
2.325,2.6,0.5195,-22.5,-0.525,3.68,1.815
2.325,2.6,0.5195,22.5,-0.525,0.714,0.796
2.325,2.6,0.5195,67.5,-0.525,1.976,1.088
2.325,2.6,0.5195,112.5,-0.525,0.516,0.469
2.325,2.6,0.5195,157.5,-0.525,0.572,0.463
2.325,2.6,0.5195,-157.5,-0.3,2.862,1.339
2.325,2.6,0.5195,-112.5,-0.3,1.174,0.84
2.325,2.6,0.5195,-67.5,-0.3,1.043,0.932
2.325,2.6,0.5195,-22.5,-0.3,0.974,0.932
2.325,2.6,0.5195,22.5,-0.3,1.254,1.058
2.325,2.6,0.5195,67.5,-0.3,1.359,1.064
2.325,2.6,0.5195,112.5,-0.3,2.108,1.126
2.325,2.6,0.5195,157.5,-0.3,2.369,1.217
2.325,2.6,0.5195,-157.5,-0.1,2.354,1.279
2.325,2.6,0.5195,-112.5,-0.1,1.843,1.146
2.325,2.6,0.5195,-67.5,-0.1,1.783,1.275
2.325,2.6,0.5195,-22.5,-0.1,3.359,1.965
2.325,2.6,0.5195,22.5,-0.1,1.829,1.448
2.325,2.6,0.5195,67.5,-0.1,2.37,1.47
2.325,2.6,0.5195,112.5,-0.1,2.057,1.21
2.325,2.6,0.5195,157.5,-0.1,3.458,1.551
2.325,2.6,0.5195,-157.5,0.1,2.126,1.275
2.325,2.6,0.5195,-112.5,0.1,1.799,1.212
2.325,2.6,0.5195,-67.5,0.1,2.359,1.553
2.325,2.6,0.5195,-22.5,0.1,2.731,1.833
2.325,2.6,0.5195,22.5,0.1,2.242,1.661
2.325,2.6,0.5195,67.5,0.1,1.244,1.127
2.325,2.6,0.5195,112.5,0.1,1.75,1.196
2.325,2.6,0.5195,157.5,0.1,2.729,1.445
2.325,2.6,0.5195,-157.5,0.3,4.737,1.958
2.325,2.6,0.5195,-112.5,0.3,4,1.737
2.325,2.6,0.5195,-67.5,0.3,4.038,1.94
2.325,2.6,0.5195,-22.5,0.3,3.097,2.271
2.325,2.6,0.5195,22.5,0.3,1.838,1.749
2.325,2.6,0.5195,67.5,0.3,4.315,2.006
2.325,2.6,0.5195,112.5,0.3,4.861,1.915
2.325,2.6,0.5195,157.5,0.3,5.551,2.121
2.325,2.6,0.5195,-157.5,0.5,7.234,2.381
2.325,2.6,0.5195,-112.5,0.5,6.631,2.56
2.325,2.6,0.5195,-67.5,0.5,5.145,2.083
2.325,2.6,0.5195,-22.5,0.5,2.766,4.133
2.325,2.6,0.5195,22.5,0.5,0.794,2.213
2.325,2.6,0.5195,67.5,0.5,4.912,2.035
2.325,2.6,0.5195,112.5,0.5,6.974,2.626
2.325,2.6,0.5195,157.5,0.5,5.031,1.984
2.325,2.6,0.5195,-157.5,0.675,6.036,2.58
2.325,2.6,0.5195,-112.5,0.675,10.648,4.428
2.325,2.6,0.5195,-67.5,0.675,6.38,2.801
2.325,2.6,0.5195,-22.5,0.675,3.987,6.305
2.325,2.6,0.5195,22.5,0.675,2.782,5.266
2.325,2.6,0.5195,67.5,0.675,9.253,3.376
2.325,2.6,0.5195,112.5,0.675,9.301,4.137
2.325,2.6,0.5195,157.5,0.675,11.019,3.49
2.325,2.6,0.5195,-157.5,0.825,20.729,4.459
2.325,2.6,0.5195,-112.5,0.825,21.462,5.931
2.325,2.6,0.5195,-67.5,0.825,20.931,7.108
2.325,2.6,0.5195,-22.5,0.825,10.385,10.036
2.325,2.6,0.5195,22.5,0.825,4.328,6.47
2.325,2.6,0.5195,67.5,0.825,23.591,7.55
2.325,2.6,0.5195,112.5,0.825,20.739,5.83
2.325,2.6,0.5195,157.5,0.825,23.993,4.8
2.325,2.6,0.5195,-157.5,0.95,30.517,6.627
2.325,2.6,0.5195,-112.5,0.95,34.076,9.314
2.325,2.6,0.5195,-67.5,0.95,25.845,10.369
2.325,2.6,0.5195,-22.5,0.95,29.346,10.404
2.325,2.6,0.5195,22.5,0.95,24.895,9.578
2.325,2.6,0.5195,67.5,0.95,30.248,11.222
2.325,2.6,0.5195,112.5,0.95,28.78,8.555
2.325,2.6,0.5195,157.5,0.95,25.583,6.065
2.375,2.6,0.4817,-157.5,-0.775,0.307,0.306
2.375,2.6,0.4817,-112.5,-0.775,0.231,0.336
2.375,2.6,0.4817,-67.5,-0.775,1.044,0.829
2.375,2.6,0.4817,-22.5,-0.775,1.276,1.105
2.375,2.6,0.4817,22.5,-0.775,2.166,1.444
2.375,2.6,0.4817,67.5,-0.775,0.605,0.629
2.375,2.6,0.4817,112.5,-0.775,0.879,0.666
2.375,2.6,0.4817,157.5,-0.775,0.373,0.341
2.375,2.6,0.4817,-157.5,-0.525,0.629,0.444
2.375,2.6,0.4817,-112.5,-0.525,0.973,0.741
2.375,2.6,0.4817,-67.5,-0.525,1.439,1.007
2.375,2.6,0.4817,-22.5,-0.525,1.514,1.202
2.375,2.6,0.4817,22.5,-0.525,0.889,0.92
2.375,2.6,0.4817,67.5,-0.525,0.858,0.777
2.375,2.6,0.4817,112.5,-0.525,0.801,0.672
2.375,2.6,0.4817,157.5,-0.525,0.666,0.457
2.375,2.6,0.4817,-157.5,-0.3,2.07,1.346
2.375,2.6,0.4817,-112.5,-0.3,1.709,1.137
2.375,2.6,0.4817,-67.5,-0.3,0.988,1.024
2.375,2.6,0.4817,-22.5,-0.3,0.907,1.074
2.375,2.6,0.4817,22.5,-0.3,1.371,1.322
2.375,2.6,0.4817,67.5,-0.3,0.692,0.857
2.375,2.6,0.4817,112.5,-0.3,1.458,1.05
2.375,2.6,0.4817,157.5,-0.3,1.879,1.282
2.375,2.6,0.4817,-157.5,-0.1,1.156,1.087
2.375,2.6,0.4817,-112.5,-0.1,0.919,0.978
2.375,2.6,0.4817,-67.5,-0.1,0.594,0.845
2.375,2.6,0.4817,-22.5,-0.1,0.746,1.036
2.375,2.6,0.4817,22.5,-0.1,0.69,0.997
2.375,2.6,0.4817,67.5,-0.1,1.062,1.13
2.375,2.6,0.4817,112.5,-0.1,1.054,1.048
2.375,2.6,0.4817,157.5,-0.1,1.421,1.205
2.375,2.6,0.4817,-157.5,0.1,1.437,1.321
2.375,2.6,0.4817,-112.5,0.1,1.081,1.146
2.375,2.6,0.4817,-67.5,0.1,0.787,1.03
2.375,2.6,0.4817,-22.5,0.1,0.777,1.09
2.375,2.6,0.4817,22.5,0.1,0.889,1.166
2.375,2.6,0.4817,67.5,0.1,1.119,1.228
2.375,2.6,0.4817,112.5,0.1,1.172,1.193
2.375,2.6,0.4817,157.5,0.1,1.01,1.107
2.375,2.6,0.4817,-157.5,0.3,3.879,1.907
2.375,2.6,0.4817,-112.5,0.3,3.1,1.615
2.375,2.6,0.4817,-67.5,0.3,3.62,2.032
2.375,2.6,0.4817,-22.5,0.3,1.306,1.463
2.375,2.6,0.4817,22.5,0.3,1.638,1.639
2.375,2.6,0.4817,67.5,0.3,3.686,2.051
2.375,2.6,0.4817,112.5,0.3,3.592,1.738
2.375,2.6,0.4817,157.5,0.3,4.092,1.959
2.375,2.6,0.4817,-157.5,0.5,6.262,2.427
2.375,2.6,0.4817,-112.5,0.5,7.858,3.094
2.375,2.6,0.4817,-67.5,0.5,6.377,2.701
2.375,2.6,0.4817,-22.5,0.5,0,0
2.375,2.6,0.4817,22.5,0.5,2.054,3.523
2.375,2.6,0.4817,67.5,0.5,4.933,2.374
2.375,2.6,0.4817,112.5,0.5,4.228,2.268
2.375,2.6,0.4817,157.5,0.5,7.845,2.717
2.375,2.6,0.4817,-157.5,0.675,13.349,3.803
2.375,2.6,0.4817,-112.5,0.675,12.585,4.403
2.375,2.6,0.4817,-67.5,0.675,8.7,3.153
2.375,2.6,0.4817,-22.5,0.675,23.796,19.504
2.375,2.6,0.4817,22.5,0.675,0,0
2.375,2.6,0.4817,67.5,0.675,14.187,4.034
2.375,2.6,0.4817,112.5,0.675,11.45,4.199
2.375,2.6,0.4817,157.5,0.675,18.166,4.441
2.375,2.6,0.4817,-157.5,0.825,18.287,4.388
2.375,2.6,0.4817,-112.5,0.825,24.203,6.873
2.375,2.6,0.4817,-67.5,0.825,21.393,7.565
2.375,2.6,0.4817,-22.5,0.825,16.528,14.822
2.375,2.6,0.4817,22.5,0.825,9.438,11.184
2.375,2.6,0.4817,67.5,0.825,21.88,7.651
2.375,2.6,0.4817,112.5,0.825,24.843,6.964
2.375,2.6,0.4817,157.5,0.825,19.2,4.497
2.375,2.6,0.4817,-157.5,0.95,36.51,7.831
2.375,2.6,0.4817,-112.5,0.95,32.009,10.099
2.375,2.6,0.4817,-67.5,0.95,24.903,11.252
2.375,2.6,0.4817,-22.5,0.95,21.595,10.129
2.375,2.6,0.4817,22.5,0.95,21.685,10.15
2.375,2.6,0.4817,67.5,0.95,25.941,11.485
2.375,2.6,0.4817,112.5,0.95,32.852,10.231
2.375,2.6,0.4817,157.5,0.95,22.503,6.14
1.695,3.45,0.7114,-157.5,-0.775,3.703,4.892
1.695,3.45,0.7114,-112.5,-0.775,0,0
1.695,3.45,0.7114,-67.5,-0.775,8.661,9.211
1.695,3.45,0.7114,-22.5,-0.775,4.739,6.513
1.695,3.45,0.7114,22.5,-0.775,2.445,4.675
1.695,3.45,0.7114,67.5,-0.775,16.845,12.871
1.695,3.45,0.7114,112.5,-0.775,1.929,3.797
1.695,3.45,0.7114,157.5,-0.775,5.359,5.887
1.695,3.45,0.7114,-157.5,-0.525,3.918,4.59
1.695,3.45,0.7114,-112.5,-0.525,0,0
1.695,3.45,0.7114,-67.5,-0.525,8.682,8.426
1.695,3.45,0.7114,-22.5,-0.525,3.242,4.985
1.695,3.45,0.7114,22.5,-0.525,0,0
1.695,3.45,0.7114,67.5,-0.525,0,0
1.695,3.45,0.7114,112.5,-0.525,7.918,6.948
1.695,3.45,0.7114,157.5,-0.525,5.509,5.445
1.695,3.45,0.7114,-157.5,-0.3,2.936,3.568
1.695,3.45,0.7114,-112.5,-0.3,7.926,6.732
1.695,3.45,0.7114,-67.5,-0.3,0,0
1.695,3.45,0.7114,-22.5,-0.3,13.787,9.538
1.695,3.45,0.7114,22.5,-0.3,9.105,7.738
1.695,3.45,0.7114,67.5,-0.3,5.034,5.89
1.695,3.45,0.7114,112.5,-0.3,11.167,7.999
1.695,3.45,0.7114,157.5,-0.3,0,0
1.695,3.45,0.7114,-157.5,-0.1,10.777,8.092
1.695,3.45,0.7114,-112.5,-0.1,11.824,8.725
1.695,3.45,0.7114,-67.5,-0.1,4.277,5.869
1.695,3.45,0.7114,-22.5,-0.1,10.141,8.812
1.695,3.45,0.7114,22.5,-0.1,0,0
1.695,3.45,0.7114,67.5,-0.1,0,0
1.695,3.45,0.7114,112.5,-0.1,5.763,6.082
1.695,3.45,0.7114,157.5,-0.1,3.107,4.336
1.695,3.45,0.7114,-157.5,0.1,1.743,3.403
1.695,3.45,0.7114,-112.5,0.1,2.616,4.436
1.695,3.45,0.7114,-67.5,0.1,10.805,9.872
1.695,3.45,0.7114,-22.5,0.1,0,0
1.695,3.45,0.7114,22.5,0.1,7.835,8.133
1.695,3.45,0.7114,67.5,0.1,2.638,4.869
1.695,3.45,0.7114,112.5,0.1,2.532,4.364
1.695,3.45,0.7114,157.5,0.1,0,0
1.695,3.45,0.7114,-157.5,0.3,9.115,7.653
1.695,3.45,0.7114,-112.5,0.3,0,0
1.695,3.45,0.7114,-67.5,0.3,2.633,4.909
1.695,3.45,0.7114,-22.5,0.3,2.572,4.414
1.695,3.45,0.7114,22.5,0.3,8.192,7.889
1.695,3.45,0.7114,67.5,0.3,9.926,9.547
1.695,3.45,0.7114,112.5,0.3,2.944,4.536
1.695,3.45,0.7114,157.5,0.3,4.557,5.407
1.695,3.45,0.7114,-157.5,0.5,0,0
1.695,3.45,0.7114,-112.5,0.5,7.981,8.742
1.695,3.45,0.7114,-67.5,0.5,3.598,6.442
1.695,3.45,0.7114,-22.5,0.5,3.794,6.187
1.695,3.45,0.7114,22.5,0.5,8.456,9.243
1.695,3.45,0.7114,67.5,0.5,14.875,13.12
1.695,3.45,0.7114,112.5,0.5,5.351,7.155
1.695,3.45,0.7114,157.5,0.5,3.225,5.226
1.695,3.45,0.7114,-157.5,0.675,2.465,9.509
1.695,3.45,0.7114,-112.5,0.675,0,0
1.695,3.45,0.7114,-67.5,0.675,1.707,8.9
1.695,3.45,0.7114,-22.5,0.675,2.223,9.764
1.695,3.45,0.7114,22.5,0.675,1.467,7.931
1.695,3.45,0.7114,67.5,0.675,0.634,5.425
1.695,3.45,0.7114,112.5,0.675,6.305,17.369
1.695,3.45,0.7114,157.5,0.675,0.64,4.843
1.695,3.45,0.7114,-157.5,0.825,0.101,5.992
1.695,3.45,0.7114,-112.5,0.825,0,0
1.695,3.45,0.7114,-67.5,0.825,0.271,11.85
1.695,3.45,0.7114,-22.5,0.825,0.235,11.071
1.695,3.45,0.7114,22.5,0.825,0.124,8.055
1.695,3.45,0.7114,67.5,0.825,0,0
1.695,3.45,0.7114,112.5,0.825,0,0
1.695,3.45,0.7114,157.5,0.825,0.152,7.355
1.695,3.45,0.7114,-157.5,0.95,3.631,10.925
1.695,3.45,0.7114,-112.5,0.95,0,0
1.695,3.45,0.7114,-67.5,0.95,1.556,7.335
1.695,3.45,0.7114,-22.5,0.95,5.771,14.413
1.695,3.45,0.7114,22.5,0.95,4.05,12.073
1.695,3.45,0.7114,67.5,0.95,3.629,11.205
1.695,3.45,0.7114,112.5,0.95,0,0
1.695,3.45,0.7114,157.5,0.95,1.487,6.99
1.725,3.45,0.6922,-157.5,-0.775,8.985,3.028
1.725,3.45,0.6922,-112.5,-0.775,6.617,3.135
1.725,3.45,0.6922,-67.5,-0.775,6.201,3.949
1.725,3.45,0.6922,-22.5,-0.775,4.939,3.102
1.725,3.45,0.6922,22.5,-0.775,2.713,2.297
1.725,3.45,0.6922,67.5,-0.775,6.149,3.932
1.725,3.45,0.6922,112.5,-0.775,8.13,3.477
1.725,3.45,0.6922,157.5,-0.775,7.184,2.706
1.725,3.45,0.6922,-157.5,-0.525,7.142,2.372
1.725,3.45,0.6922,-112.5,-0.525,9.219,3.245
1.725,3.45,0.6922,-67.5,-0.525,11.549,4.626
1.725,3.45,0.6922,-22.5,-0.525,11.031,4.282
1.725,3.45,0.6922,22.5,-0.525,18.265,5.528
1.725,3.45,0.6922,67.5,-0.525,15.053,5.289
1.725,3.45,0.6922,112.5,-0.525,5.48,2.498
1.725,3.45,0.6922,157.5,-0.525,6.28,2.224
